[ 43 -27  -4]
[ 43 -27  -3]
[ 43 -27  -2]
[ 43 -27  -1]
[ 43 -27   1]
[ 43 -27   2]
[ 43 -27   3]
[ 43 -27   4]
[-43 -26  -8]
[-43 -26  -7]
[-43 -26  -6]
[-43 -26  -5]
[-43 -26  -4]
[-43 -26  -3]
[-43 -26  -2]
[-43 -26  -1]
[-43 -26   1]
[-43 -26   2]
[-43 -26   3]
[-43 -26   4]
[-43 -26   5]
[-43 -26   6]
[-43 -26   7]
[-43 -26   8]
[ 43 -26  -8]
[ 43 -26  -7]
[ 43 -26  -6]
[ 43 -26  -5]
[ 43 -26  -4]
[ 43 -26  -3]
[ 43 -26  -2]
[ 43 -26  -1]
[ 43 -26   1]
[ 43 -26   2]
[ 43 -26   3]
[ 43 -26   4]
[ 43 -26   5]
[ 43 -26   6]
[ 43 -26   7]
[ 43 -26   8]
[-44 -25  -6]
[-44 -25  -5]
[-44 -25  -4]
[-44 -25  -3]
[-44 -25  -2]
[-44 -25  -1]
[-44 -25   1]
[-44 -25   2]
[-44 -25   3]
[-44 -25   4]
[-44 -25   5]
[-44 -25   6]
[ 44 -25  -6]
[ 44 -25  -5]
[ 44 -25  -4]
[ 44 -25  -3]
[ 44 -25  -2]
[ 44 -25  -1]
[ 44 -25   1]
[ 44 -25   2]
[ 44 -25   3]
[ 44 -25   4]
[ 44 -25   5]
[ 44 -25   6]
[-44 -24  -9]
[-44 -24  -8]
[-44 -24  -7]
[-44 -24  -6]
[-44 -24  -5]
[-44 -24  -4]
[-44 -24  -3]
[-44 -24  -2]
[-44 -24  -1]
[-44 -24   1]
[-44 -24   2]
[-44 -24   3]
[-44 -24   4]
[-44 -24   5]
[-44 -24   6]
[-44 -24   7]
[-44 -24   8]
[-44 -24   9]
[ 44 -24  -9]
[ 44 -24  -8]
[ 44 -24  -7]
[ 44 -24  -6]
[ 44 -24  -5]
[ 44 -24  -4]
[ 44 -24  -3]
[ 44 -24  -2]
[ 44 -24  -1]
[ 44 -24   1]
[ 44 -24   2]
[ 44 -24   3]
[ 44 -24   4]
[ 44 -24   5]
[ 44 -24   6]
[ 44 -24   7]
[ 44 -24   8]
[ 44 -24   9]
[-45 -23  -6]
[-45 -23  -5]
[-45 -23  -4]
[-45 -23  -3]
[-45 -23  -2]
[-45 -23  -1]
[-45 -23   1]
[-45 -23   2]
[-45 -23   3]
[-45 -23   4]
[-45 -23   5]
[-45 -23   6]
[ 45 -23  -6]
[ 45 -23  -5]
[ 45 -23  -4]
[ 45 -23  -3]
[ 45 -23  -2]
[ 45 -23  -1]
[ 45 -23   1]
[ 45 -23   2]
[ 45 -23   3]
[ 45 -23   4]
[ 45 -23   5]
[ 45 -23   6]
[-46 -22  -1]
[-46 -22   1]
[-45 -22  -9]
[-45 -22  -8]
[-45 -22  -7]
[-45 -22  -6]
[-45 -22  -5]
[-45 -22  -4]
[-45 -22  -3]
[-45 -22  -2]
[-45 -22  -1]
[-45 -22   1]
[-45 -22   2]
[-45 -22   3]
[-45 -22   4]
[-45 -22   5]
[-45 -22   6]
[-45 -22   7]
[-45 -22   8]
[-45 -22   9]
[ 45 -22  -9]
[ 45 -22  -8]
[ 45 -22  -7]
[ 45 -22  -6]
[ 45 -22  -5]
[ 45 -22  -4]
[ 45 -22  -3]
[ 45 -22  -2]
[ 45 -22  -1]
[ 45 -22   1]
[ 45 -22   2]
[ 45 -22   3]
[ 45 -22   4]
[ 45 -22   5]
[ 45 -22   6]
[ 45 -22   7]
[ 45 -22   8]
[ 45 -22   9]
[ 46 -22  -1]
[ 46 -22   1]
[-46 -21  -6]
[-46 -21  -5]
[-46 -21  -4]
[-46 -21  -3]
[-46 -21  -2]
[-46 -21  -1]
[-46 -21   1]
[-46 -21   2]
[-46 -21   3]
[-46 -21   4]
[-46 -21   5]
[-46 -21   6]
[ 46 -21  -6]
[ 46 -21  -5]
[ 46 -21  -4]
[ 46 -21  -3]
[ 46 -21  -2]
[ 46 -21  -1]
[ 46 -21   1]
[ 46 -21   2]
[ 46 -21   3]
[ 46 -21   4]
[ 46 -21   5]
[ 46 -21   6]
[-46 -20  -9]
[-46 -20  -8]
[-46 -20  -7]
[-46 -20  -6]
[-46 -20  -5]
[-46 -20  -4]
[-46 -20  -3]
[-46 -20  -2]
[-46 -20  -1]
[-46 -20   1]
[-46 -20   2]
[-46 -20   3]
[-46 -20   4]
[-46 -20   5]
[-46 -20   6]
[-46 -20   7]
[-46 -20   8]
[-46 -20   9]
[ 46 -20  -9]
[ 46 -20  -8]
[ 46 -20  -7]
[ 46 -20  -6]
[ 46 -20  -5]
[ 46 -20  -4]
[ 46 -20  -3]
[ 46 -20  -2]
[ 46 -20  -1]
[ 46 -20   1]
[ 46 -20   2]
[ 46 -20   3]
[ 46 -20   4]
[ 46 -20   5]
[ 46 -20   6]
[ 46 -20   7]
[ 46 -20   8]
[ 46 -20   9]
[-47 -19  -5]
[-47 -19  -4]
[-47 -19  -3]
[-47 -19  -2]
[-47 -19  -1]
[-47 -19   1]
[-47 -19   2]
[-47 -19   3]
[-47 -19   4]
[-47 -19   5]
[ 47 -19  -5]
[ 47 -19  -4]
[ 47 -19  -3]
[ 47 -19  -2]
[ 47 -19  -1]
[ 47 -19   1]
[ 47 -19   2]
[ 47 -19   3]
[ 47 -19   4]
[ 47 -19   5]
[-47 -18  -8]
[-47 -18  -7]
[-47 -18  -6]
[-47 -18  -5]
[-47 -18  -4]
[-47 -18  -3]
[-47 -18  -2]
[-47 -18  -1]
[-47 -18   1]
[-47 -18   2]
[-47 -18   3]
[-47 -18   4]
[-47 -18   5]
[-47 -18   6]
[-47 -18   7]
[-47 -18   8]
[ 47 -18  -8]
[ 47 -18  -7]
[ 47 -18  -6]
[ 47 -18  -5]
[ 47 -18  -4]
[ 47 -18  -3]
[ 47 -18  -2]
[ 47 -18  -1]
[ 47 -18   1]
[ 47 -18   2]
[ 47 -18   3]
[ 47 -18   4]
[ 47 -18   5]
[ 47 -18   6]
[ 47 -18   7]
[ 47 -18   8]
[-48 -17  -2]
[-48 -17  -1]
[-48 -17   1]
[-48 -17   2]
[ 48 -17  -2]
[ 48 -17  -1]
[ 48 -17   1]
[ 48 -17   2]
[-48 -16  -6]
[-48 -16  -5]
[-48 -16  -4]
[-48 -16  -3]
[-48 -16  -2]
[-48 -16  -1]
[-48 -16   1]
[-48 -16   2]
[-48 -16   3]
[-48 -16   4]
[-48 -16   5]
[-48 -16   6]
[ 48 -16  -6]
[ 48 -16  -5]
[ 48 -16  -4]
[ 48 -16  -3]
[ 48 -16  -2]
[ 48 -16  -1]
[ 48 -16   1]
[ 48 -16   2]
[ 48 -16   3]
[ 48 -16   4]
[ 48 -16   5]
[ 48 -16   6]
[-48 -15  -8]
[-48 -15  -7]
[-48 -15  -6]
[-48 -15  -5]
[-48 -15  -4]
[-48 -15  -3]
[-48 -15  -2]
[-48 -15  -1]
[-48 -15   1]
[-48 -15   2]
[-48 -15   3]
[-48 -15   4]
[-48 -15   5]
[-48 -15   6]
[-48 -15   7]
[-48 -15   8]
[ 48 -15  -8]
[ 48 -15  -7]
[ 48 -15  -6]
[ 48 -15  -5]
[ 48 -15  -4]
[ 48 -15  -3]
[ 48 -15  -2]
[ 48 -15  -1]
[ 48 -15   1]
[ 48 -15   2]
[ 48 -15   3]
[ 48 -15   4]
[ 48 -15   5]
[ 48 -15   6]
[ 48 -15   7]
[ 48 -15   8]
[-49 -14  -2]
[-49 -14  -1]
[-49 -14   1]
[-49 -14   2]
[ 49 -14  -2]
[ 49 -14  -1]
[ 49 -14   1]
[ 49 -14   2]
[-49 -13  -5]
[-49 -13  -4]
[-49 -13  -3]
[-49 -13  -2]
[-49 -13  -1]
[-49 -13   1]
[-49 -13   2]
[-49 -13   3]
[-49 -13   4]
[-49 -13   5]
[ 49 -13  -5]
[ 49 -13  -4]
[ 49 -13  -3]
[ 49 -13  -2]
[ 49 -13  -1]
[ 49 -13   1]
[ 49 -13   2]
[ 49 -13   3]
[ 49 -13   4]
[ 49 -13   5]
[-49 -12  -7]
[-49 -12  -6]
[-49 -12  -5]
[-49 -12  -4]
[-49 -12  -3]
[-49 -12  -2]
[-49 -12  -1]
[-49 -12   1]
[-49 -12   2]
[-49 -12   3]
[-49 -12   4]
[-49 -12   5]
[-49 -12   6]
[-49 -12   7]
[ 49 -12  -7]
[ 49 -12  -6]
[ 49 -12  -5]
[ 49 -12  -4]
[ 49 -12  -3]
[ 49 -12  -2]
[ 49 -12  -1]
[ 49 -12   1]
[ 49 -12   2]
[ 49 -12   3]
[ 49 -12   4]
[ 49 -12   5]
[ 49 -12   6]
[ 49 -12   7]
[-49 -11  -8]
[-49 -11  -7]
[-49 -11  -6]
[-49 -11  -5]
[-49 -11  -4]
[-49 -11  -3]
[-49 -11  -2]
[-49 -11  -1]
[-49 -11   1]
[-49 -11   2]
[-49 -11   3]
[-49 -11   4]
[-49 -11   5]
[-49 -11   6]
[-49 -11   7]
[-49 -11   8]
[ 49 -11  -8]
[ 49 -11  -7]
[ 49 -11  -6]
[ 49 -11  -5]
[ 49 -11  -4]
[ 49 -11  -3]
[ 49 -11  -2]
[ 49 -11  -1]
[ 49 -11   1]
[ 49 -11   2]
[ 49 -11   3]
[ 49 -11   4]
[ 49 -11   5]
[ 49 -11   6]
[ 49 -11   7]
[ 49 -11   8]
[-50 -10  -1]
[-50 -10   1]
[-49 -10 -10]
[-49 -10  -9]
[-49 -10  -8]
[-49 -10  -7]
[-49 -10  -6]
[-49 -10  -5]
[-49 -10  -4]
[-49 -10  -3]
[-49 -10  -2]
[-49 -10  -1]
[-49 -10   1]
[-49 -10   2]
[-49 -10   3]
[-49 -10   4]
[-49 -10   5]
[-49 -10   6]
[-49 -10   7]
[-49 -10   8]
[-49 -10   9]
[-49 -10  10]
[ 49 -10 -10]
[ 49 -10  -9]
[ 49 -10  -8]
[ 49 -10  -7]
[ 49 -10  -6]
[ 49 -10  -5]
[ 49 -10  -4]
[ 49 -10  -3]
[ 49 -10  -2]
[ 49 -10  -1]
[ 49 -10   1]
[ 49 -10   2]
[ 49 -10   3]
[ 49 -10   4]
[ 49 -10   5]
[ 49 -10   6]
[ 49 -10   7]
[ 49 -10   8]
[ 49 -10   9]
[ 49 -10  10]
[ 50 -10  -1]
[ 50 -10   1]
[-50  -9  -4]
[-50  -9  -3]
[-50  -9  -2]
[-50  -9  -1]
[-50  -9   1]
[-50  -9   2]
[-50  -9   3]
[-50  -9   4]
[50 -9 -4]
[50 -9 -3]
[50 -9 -2]
[50 -9 -1]
[50 -9  1]
[50 -9  2]
[50 -9  3]
[50 -9  4]
[-50  -8  -6]
[-50  -8  -5]
[-50  -8  -4]
[-50  -8  -3]
[-50  -8  -2]
[-50  -8  -1]
[-50  -8   1]
[-50  -8   2]
[-50  -8   3]
[-50  -8   4]
[-50  -8   5]
[-50  -8   6]
[50 -8 -6]
[50 -8 -5]
[50 -8 -4]
[50 -8 -3]
[50 -8 -2]
[50 -8 -1]
[50 -8  1]
[50 -8  2]
[50 -8  3]
[50 -8  4]
[50 -8  5]
[50 -8  6]
[-50  -7  -7]
[-50  -7  -6]
[-50  -7  -5]
[-50  -7  -4]
[-50  -7  -3]
[-50  -7  -2]
[-50  -7  -1]
[-50  -7   1]
[-50  -7   2]
[-50  -7   3]
[-50  -7   4]
[-50  -7   5]
[-50  -7   6]
[-50  -7   7]
[50 -7 -7]
[50 -7 -6]
[50 -7 -5]
[50 -7 -4]
[50 -7 -3]
[50 -7 -2]
[50 -7 -1]
[50 -7  1]
[50 -7  2]
[50 -7  3]
[50 -7  4]
[50 -7  5]
[50 -7  6]
[50 -7  7]
[-50  -6  -8]
[-50  -6  -7]
[-50  -6  -6]
[-50  -6  -5]
[-50  -6  -4]
[-50  -6  -3]
[-50  -6  -2]
[-50  -6  -1]
[-50  -6   1]
[-50  -6   2]
[-50  -6   3]
[-50  -6   4]
[-50  -6   5]
[-50  -6   6]
[-50  -6   7]
[-50  -6   8]
[50 -6 -8]
[50 -6 -7]
[50 -6 -6]
[50 -6 -5]
[50 -6 -4]
[50 -6 -3]
[50 -6 -2]
[50 -6 -1]
[50 -6  1]
[50 -6  2]
[50 -6  3]
[50 -6  4]
[50 -6  5]
[50 -6  6]
[50 -6  7]
[50 -6  8]
[-50  -5  -8]
[-50  -5  -7]
[-50  -5  -6]
[-50  -5  -5]
[-50  -5  -4]
[-50  -5  -3]
[-50  -5  -2]
[-50  -5  -1]
[-50  -5   1]
[-50  -5   2]
[-50  -5   3]
[-50  -5   4]
[-50  -5   5]
[-50  -5   6]
[-50  -5   7]
[-50  -5   8]
[50 -5 -8]
[50 -5 -7]
[50 -5 -6]
[50 -5 -5]
[50 -5 -4]
[50 -5 -3]
[50 -5 -2]
[50 -5 -1]
[50 -5  1]
[50 -5  2]
[50 -5  3]
[50 -5  4]
[50 -5  5]
[50 -5  6]
[50 -5  7]
[50 -5  8]
[-50  -4  -9]
[-50  -4  -8]
[-50  -4  -7]
[-50  -4  -6]
[-50  -4  -5]
[-50  -4  -4]
[-50  -4  -3]
[-50  -4  -2]
[-50  -4  -1]
[-50  -4   1]
[-50  -4   2]
[-50  -4   3]
[-50  -4   4]
[-50  -4   5]
[-50  -4   6]
[-50  -4   7]
[-50  -4   8]
[-50  -4   9]
[50 -4 -9]
[50 -4 -8]
[50 -4 -7]
[50 -4 -6]
[50 -4 -5]
[50 -4 -4]
[50 -4 -3]
[50 -4 -2]
[50 -4 -1]
[50 -4  1]
[50 -4  2]
[50 -4  3]
[50 -4  4]
[50 -4  5]
[50 -4  6]
[50 -4  7]
[50 -4  8]
[50 -4  9]
[-50  -3  -9]
[-50  -3  -8]
[-50  -3  -7]
[-50  -3  -6]
[-50  -3  -5]
[-50  -3  -4]
[-50  -3  -3]
[-50  -3  -2]
[-50  -3  -1]
[-50  -3   1]
[-50  -3   2]
[-50  -3   3]
[-50  -3   4]
[-50  -3   5]
[-50  -3   6]
[-50  -3   7]
[-50  -3   8]
[-50  -3   9]
[50 -3 -9]
[50 -3 -8]
[50 -3 -7]
[50 -3 -6]
[50 -3 -5]
[50 -3 -4]
[50 -3 -3]
[50 -3 -2]
[50 -3 -1]
[50 -3  1]
[50 -3  2]
[50 -3  3]
[50 -3  4]
[50 -3  5]
[50 -3  6]
[50 -3  7]
[50 -3  8]
[50 -3  9]
[-50  -2  -9]
[-50  -2  -8]
[-50  -2  -7]
[-50  -2  -6]
[-50  -2  -5]
[-50  -2  -4]
[-50  -2  -3]
[-50  -2  -2]
[-50  -2  -1]
[-50  -2   1]
[-50  -2   2]
[-50  -2   3]
[-50  -2   4]
[-50  -2   5]
[-50  -2   6]
[-50  -2   7]
[-50  -2   8]
[-50  -2   9]
[50 -2 -9]
[50 -2 -8]
[50 -2 -7]
[50 -2 -6]
[50 -2 -5]
[50 -2 -4]
[50 -2 -3]
[50 -2 -2]
[50 -2 -1]
[50 -2  1]
[50 -2  2]
[50 -2  3]
[50 -2  4]
[50 -2  5]
[50 -2  6]
[50 -2  7]
[50 -2  8]
[50 -2  9]
[-50  -1 -10]
[-50  -1  -9]
[-50  -1  -8]
[-50  -1  -7]
[-50  -1  -6]
[-50  -1  -5]
[-50  -1  -4]
[-50  -1  -3]
[-50  -1  -2]
[-50  -1  -1]
[-50  -1   1]
[-50  -1   2]
[-50  -1   3]
[-50  -1   4]
[-50  -1   5]
[-50  -1   6]
[-50  -1   7]
[-50  -1   8]
[-50  -1   9]
[-50  -1  10]
[ 50  -1 -10]
[50 -1 -9]
[50 -1 -8]
[50 -1 -7]
[50 -1 -6]
[50 -1 -5]
[50 -1 -4]
[50 -1 -3]
[50 -1 -2]
[50 -1 -1]
[50 -1  1]
[50 -1  2]
[50 -1  3]
[50 -1  4]
[50 -1  5]
[50 -1  6]
[50 -1  7]
[50 -1  8]
[50 -1  9]
[50 -1 10]
[50  0  1]
[50  0  2]
[50  0  3]
[50  0  4]
[50  0  5]
[50  0  6]
[50  0  7]
[50  0  8]
[50  0  9]
[50  0 10]
[-50   1 -10]
[-50   1  -9]
[-50   1  -8]
[-50   1  -7]
[-50   1  -6]
[-50   1  -5]
[-50   1  -4]
[-50   1  -3]
[-50   1  -2]
[-50   1  -1]
[-50   1   1]
[-50   1   2]
[-50   1   3]
[-50   1   4]
[-50   1   5]
[-50   1   6]
[-50   1   7]
[-50   1   8]
[-50   1   9]
[-50   1  10]
[-49   1 -14]
[-49   1 -13]
[-49   1 -12]
[-49   1 -11]
[-49   1 -10]
[-48   1 -17]
[-48   1 -16]
[-48   1 -15]
[-47   1 -19]
[-47   1 -18]
[-46   1 -22]
[-46   1 -21]
[-46   1 -20]
[-45   1 -23]
[-45   1 -22]
[-44   1 -25]
[-44   1 -24]
[-43   1 -27]
[-43   1 -26]
[-42   1 -28]
[-41   1 -30]
[-41   1 -29]
[-40   1 -31]
[-39   1 -32]
[-38   1 -34]
[-38   1 -33]
[-37   1 -35]
[-37   1 -34]
[-36   1 -36]
[-36   1 -35]
[-35   1 -37]
[-35   1 -36]
[-34   1 -38]
[-34   1 -37]
[-33   1 -38]
[-32   1 -39]
[-31   1 -40]
[-30   1 -41]
[-29   1 -41]
[-28   1 -42]
[-27   1 -43]
[-26   1 -43]
[-25   1 -44]
[-24   1 -44]
[-23   1 -45]
[-22   1 -46]
[-22   1 -45]
[-21   1 -46]
[-20   1 -46]
[-19   1 -47]
[-18   1 -47]
[-17   1 -48]
[-16   1 -48]
[-15   1 -48]
[-14   1 -49]
[-13   1 -49]
[-12   1 -49]
[-11   1 -49]
[-10   1 -50]
[-10   1 -49]
[ -9   1 -50]
[ -8   1 -50]
[ -7   1 -50]
[ -6   1 -50]
[ -5   1 -50]
[ -4   1 -50]
[ -3   1 -50]
[ -2   1 -50]
[ -1   1 -50]
[  1   1 -50]
[  2   1 -50]
[  3   1 -50]
[  4   1 -50]
[  5   1 -50]
[  6   1 -50]
[  7   1 -50]
[  8   1 -50]
[  9   1 -50]
[ 10   1 -50]
[ 10   1 -49]
[ 11   1 -49]
[ 12   1 -49]
[ 13   1 -49]
[ 14   1 -49]
[ 15   1 -48]
[ 16   1 -48]
[ 17   1 -48]
[ 18   1 -47]
[ 19   1 -47]
[ 20   1 -46]
[ 21   1 -46]
[ 22   1 -46]
[ 22   1 -45]
[ 23   1 -45]
[ 24   1 -44]
[ 25   1 -44]
[ 26   1 -43]
[ 27   1 -43]
[ 28   1 -42]
[ 29   1 -41]
[ 30   1 -41]
[ 31   1 -40]
[ 32   1 -39]
[ 33   1 -38]
[ 34   1 -38]
[ 34   1 -37]
[ 35   1 -37]
[ 35   1 -36]
[ 36   1 -36]
[ 36   1 -35]
[ 37   1 -35]
[ 37   1 -34]
[ 38   1 -34]
[ 38   1 -33]
[ 39   1 -32]
[ 40   1 -31]
[ 40   1 -30]
[ 41   1 -30]
[ 41   1 -29]
[ 42   1 -28]
[ 43   1 -27]
[ 43   1 -26]
[ 44   1 -25]
[ 44   1 -24]
[ 45   1 -23]
[ 45   1 -22]
[ 46   1 -22]
[ 46   1 -21]
[ 46   1 -20]
[ 47   1 -19]
[ 47   1 -18]
[ 48   1 -17]
[ 48   1 -16]
[ 48   1 -15]
[ 49   1 -14]
[ 49   1 -13]
[ 49   1 -12]
[ 49   1 -11]
[ 49   1 -10]
[ 50   1 -10]
[50  1 -9]
[50  1 -8]
[50  1 -7]
[50  1 -6]
[50  1 -5]
[50  1 -4]
[50  1 -3]
[50  1 -2]
[50  1 -1]
[50  1  1]
[50  1  2]
[50  1  3]
[50  1  4]
[50  1  5]
[50  1  6]
[50  1  7]
[50  1  8]
[50  1  9]
[50  1 10]
[-50   2  -9]
[-50   2  -8]
[-50   2  -7]
[-50   2  -6]
[-50   2  -5]
[-50   2  -4]
[-50   2  -3]
[-50   2  -2]
[-50   2  -1]
[-50   2   1]
[-50   2   2]
[-50   2   3]
[-50   2   4]
[-50   2   5]
[-50   2   6]
[-50   2   7]
[-50   2   8]
[-50   2   9]
[-49   2 -14]
[-49   2 -13]
[-49   2 -12]
[-49   2 -11]
[-49   2 -10]
[-48   2 -17]
[-48   2 -16]
[-48   2 -15]
[-47   2 -19]
[-47   2 -18]
[-46   2 -21]
[-46   2 -20]
[-45   2 -23]
[-45   2 -22]
[-44   2 -25]
[-44   2 -24]
[-43   2 -27]
[-43   2 -26]
[-42   2 -28]
[-41   2 -30]
[-41   2 -29]
[-40   2 -31]
[-39   2 -32]
[-38   2 -33]
[-37   2 -35]
[-37   2 -34]
[-36   2 -36]
[-36   2 -35]
[-35   2 -37]
[-35   2 -36]
[-34   2 -37]
[-33   2 -38]
[-32   2 -39]
[-31   2 -40]
[-30   2 -41]
[-29   2 -41]
[-28   2 -42]
[-27   2 -43]
[-26   2 -43]
[-25   2 -44]
[-24   2 -44]
[-23   2 -45]
[-22   2 -45]
[-21   2 -46]
[-20   2 -46]
[-19   2 -47]
[-18   2 -47]
[-17   2 -48]
[-16   2 -48]
[-15   2 -48]
[-14   2 -49]
[-13   2 -49]
[-12   2 -49]
[-11   2 -49]
[-10   2 -49]
[ -9   2 -50]
[ -8   2 -50]
[ -7   2 -50]
[ -6   2 -50]
[ -5   2 -50]
[ -4   2 -50]
[ -3   2 -50]
[ -2   2 -50]
[ -1   2 -50]
[  1   2 -50]
[  2   2 -50]
[  3   2 -50]
[  4   2 -50]
[  5   2 -50]
[  6   2 -50]
[  7   2 -50]
[  8   2 -50]
[  9   2 -50]
[ 10   2 -49]
[ 11   2 -49]
[ 12   2 -49]
[ 13   2 -49]
[ 14   2 -49]
[ 15   2 -48]
[ 16   2 -48]
[ 17   2 -48]
[ 18   2 -47]
[ 19   2 -47]
[ 20   2 -46]
[ 21   2 -46]
[ 22   2 -45]
[ 23   2 -45]
[ 24   2 -44]
[ 25   2 -44]
[ 26   2 -43]
[ 27   2 -43]
[ 28   2 -42]
[ 29   2 -41]
[ 30   2 -41]
[ 31   2 -40]
[ 32   2 -39]
[ 33   2 -38]
[ 34   2 -37]
[ 35   2 -37]
[ 35   2 -36]
[ 36   2 -36]
[ 36   2 -35]
[ 37   2 -35]
[ 37   2 -34]
[ 38   2 -33]
[ 39   2 -32]
[ 40   2 -31]
[ 40   2 -30]
[ 41   2 -30]
[ 41   2 -29]
[ 42   2 -28]
[ 43   2 -27]
[ 43   2 -26]
[ 44   2 -25]
[ 44   2 -24]
[ 45   2 -23]
[ 45   2 -22]
[ 46   2 -21]
[ 46   2 -20]
[ 47   2 -19]
[ 47   2 -18]
[ 48   2 -17]
[ 48   2 -16]
[ 48   2 -15]
[ 49   2 -14]
[ 49   2 -13]
[ 49   2 -12]
[ 49   2 -11]
[ 49   2 -10]
[50  2 -9]
[50  2 -8]
[50  2 -7]
[50  2 -6]
[50  2 -5]
[50  2 -4]
[50  2 -3]
[50  2 -2]
[50  2 -1]
[50  2  1]
[50  2  2]
[50  2  3]
[50  2  4]
[50  2  5]
[50  2  6]
[50  2  7]
[50  2  8]
[50  2  9]
[-50   3  -9]
[-50   3  -8]
[-50   3  -7]
[-50   3  -6]
[-50   3  -5]
[-50   3  -4]
[-50   3  -3]
[-50   3  -2]
[-50   3  -1]
[-50   3   1]
[-50   3   2]
[-50   3   3]
[-50   3   4]
[-50   3   5]
[-50   3   6]
[-50   3   7]
[-50   3   8]
[-50   3   9]
[-49   3 -13]
[-49   3 -12]
[-49   3 -11]
[-49   3 -10]
[-48   3 -16]
[-48   3 -15]
[-47   3 -19]
[-47   3 -18]
[-46   3 -21]
[-46   3 -20]
[-45   3 -23]
[-45   3 -22]
[-44   3 -25]
[-44   3 -24]
[-43   3 -27]
[-43   3 -26]
[-42   3 -28]
[-41   3 -30]
[-41   3 -29]
[-40   3 -31]
[-39   3 -32]
[-38   3 -33]
[-37   3 -34]
[-36   3 -36]
[-36   3 -35]
[-35   3 -36]
[-34   3 -37]
[-33   3 -38]
[-32   3 -39]
[-31   3 -40]
[-30   3 -41]
[-29   3 -41]
[-28   3 -42]
[-27   3 -43]
[-26   3 -43]
[-25   3 -44]
[-24   3 -44]
[-23   3 -45]
[-22   3 -45]
[-21   3 -46]
[-20   3 -46]
[-19   3 -47]
[-18   3 -47]
[-16   3 -48]
[-15   3 -48]
[-13   3 -49]
[-12   3 -49]
[-11   3 -49]
[-10   3 -49]
[ -9   3 -50]
[ -8   3 -50]
[ -7   3 -50]
[ -6   3 -50]
[ -5   3 -50]
[ -4   3 -50]
[ -3   3 -50]
[ -2   3 -50]
[ -1   3 -50]
[  1   3 -50]
[  2   3 -50]
[  3   3 -50]
[  4   3 -50]
[  5   3 -50]
[  6   3 -50]
[  7   3 -50]
[  8   3 -50]
[  9   3 -50]
[ 10   3 -49]
[ 11   3 -49]
[ 12   3 -49]
[ 13   3 -49]
[ 15   3 -48]
[ 16   3 -48]
[ 18   3 -47]
[ 19   3 -47]
[ 20   3 -46]
[ 21   3 -46]
[ 22   3 -45]
[ 23   3 -45]
[ 24   3 -44]
[ 25   3 -44]
[ 26   3 -43]
[ 27   3 -43]
[ 28   3 -42]
[ 29   3 -41]
[ 30   3 -41]
[ 31   3 -40]
[ 32   3 -39]
[ 33   3 -38]
[ 34   3 -37]
[ 35   3 -36]
[ 36   3 -36]
[ 36   3 -35]
[ 37   3 -34]
[ 38   3 -33]
[ 39   3 -32]
[ 40   3 -31]
[ 40   3 -30]
[ 41   3 -30]
[ 41   3 -29]
[ 42   3 -28]
[ 43   3 -27]
[ 43   3 -26]
[ 44   3 -25]
[ 44   3 -24]
[ 45   3 -23]
[ 45   3 -22]
[ 46   3 -21]
[ 46   3 -20]
[ 47   3 -19]
[ 47   3 -18]
[ 48   3 -16]
[ 48   3 -15]
[ 49   3 -13]
[ 49   3 -12]
[ 49   3 -11]
[ 49   3 -10]
[50  3 -9]
[50  3 -8]
[50  3 -7]
[50  3 -6]
[50  3 -5]
[50  3 -4]
[50  3 -3]
[50  3 -2]
[50  3 -1]
[50  3  1]
[50  3  2]
[50  3  3]
[50  3  4]
[50  3  5]
[50  3  6]
[50  3  7]
[50  3  8]
[50  3  9]
[-50   4  -9]
[-50   4  -8]
[-50   4  -7]
[-50   4  -6]
[-50   4  -5]
[-50   4  -4]
[-50   4  -3]
[-50   4  -2]
[-50   4  -1]
[-50   4   1]
[-50   4   2]
[-50   4   3]
[-50   4   4]
[-50   4   5]
[-50   4   6]
[-50   4   7]
[-50   4   8]
[-50   4   9]
[-49   4 -13]
[-49   4 -12]
[-49   4 -11]
[-49   4 -10]
[-48   4 -16]
[-48   4 -15]
[-47   4 -19]
[-47   4 -18]
[-46   4 -21]
[-46   4 -20]
[-45   4 -23]
[-45   4 -22]
[-44   4 -25]
[-44   4 -24]
[-43   4 -27]
[-43   4 -26]
[-42   4 -28]
[-41   4 -30]
[-41   4 -29]
[-40   4 -31]
[-39   4 -32]
[-38   4 -33]
[-37   4 -34]
[-36   4 -35]
[-35   4 -36]
[-34   4 -37]
[-33   4 -38]
[-32   4 -39]
[-31   4 -40]
[-30   4 -41]
[-29   4 -41]
[-28   4 -42]
[-27   4 -43]
[-26   4 -43]
[-25   4 -44]
[-24   4 -44]
[-23   4 -45]
[-22   4 -45]
[-21   4 -46]
[-20   4 -46]
[-19   4 -47]
[-18   4 -47]
[-16   4 -48]
[-15   4 -48]
[-13   4 -49]
[-12   4 -49]
[-11   4 -49]
[-10   4 -49]
[ -9   4 -50]
[ -8   4 -50]
[ -7   4 -50]
[ -6   4 -50]
[ -5   4 -50]
[ -4   4 -50]
[ -3   4 -50]
[ -2   4 -50]
[ -1   4 -50]
[  1   4 -50]
[  2   4 -50]
[  3   4 -50]
[  4   4 -50]
[  5   4 -50]
[  6   4 -50]
[  7   4 -50]
[  8   4 -50]
[  9   4 -50]
[ 10   4 -49]
[ 11   4 -49]
